Severity	Code	Description	Project	File	Line	Suppression State	Details
Error	LNK2001	unresolved external symbol "public: bool __thiscall SK_HID_PlayStationDevice::write_output_report(bool)" (?write_output_report@SK_HID_PlayStationDevice@@QAE_N_N@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_input.obj	1		
Error	LNK2001	unresolved external symbol "public: bool __thiscall SK_RenderBackend_V2::isReflexSupported(void)const " (?isReflexSupported@SK_RenderBackend_V2@@QBE_NXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "public: bool __thiscall SK_RenderBackend_V2::setLatencyMarkerNV(enum NV_LATENCY_MARKER_TYPE)const " (?setLatencyMarkerNV@SK_RenderBackend_V2@@QBE_NW4NV_LATENCY_MARKER_TYPE@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\input.obj	1		
Error	LNK2001	unresolved external symbol "public: bool __thiscall SK_RenderBackend_V2::vk_reflex_s::isPacingEligible(void)const " (?isPacingEligible@vk_reflex_s@SK_RenderBackend_V2@@QBE_NXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\render_backend.obj	1		
Error	LNK2001	unresolved external symbol "public: bool __thiscall SK_RenderBackend_V2::vk_reflex_s::needsFallbackSleep(void)const " (?needsFallbackSleep@vk_reflex_s@SK_RenderBackend_V2@@QBE_NXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "public: bool __thiscall SK_ScreenshotManager::checkDiskSpace(unsigned __int64)const " (?checkDiskSpace@SK_ScreenshotManager@@QBE_N_K@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "public: bool __thiscall SK_ScreenshotManager::copyToClipboard(struct DirectX::Image const &,struct DirectX::Image const *,wchar_t const *)const " (?copyToClipboard@SK_ScreenshotManager@@QBE_NABUImage@DirectX@@PBU23@PB_W@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "public: bool __thiscall SK_SteamAPIContext::ReleaseThreadPipe(void)" (?ReleaseThreadPipe@SK_SteamAPIContext@@QAE_NXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\tls.obj	1		
Error	LNK2001	unresolved external symbol "public: bool __thiscall SK_SteamAPIContext::ReleaseThreadUser(void)" (?ReleaseThreadUser@SK_SteamAPIContext@@QAE_NXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\tls.obj	1		
Error	LNK2001	unresolved external symbol "public: class SK_ComPtr<struct IAudioEndpointVolume> __thiscall SK_WASAPI_AudioSession::getEndpointVolume(void)" (?getEndpointVolume@SK_WASAPI_AudioSession@@QAE?AV?$SK_ComPtr@UIAudioEndpointVolume@@@@XZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "public: class SK_ComPtr<struct IAudioMeterInformation> __thiscall SK_WASAPI_AudioSession::getMeterInfo(void)" (?getMeterInfo@SK_WASAPI_AudioSession@@QAE?AV?$SK_ComPtr@UIAudioMeterInformation@@@@XZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "public: class SK_ComPtr<struct IAudioMeterInformation> __thiscall SK_WASAPI_SessionManager::getMeterInfo(void)" (?getMeterInfo@SK_WASAPI_SessionManager@@QAE?AV?$SK_ComPtr@UIAudioMeterInformation@@@@XZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "public: class SK_MMDev_Endpoint & __thiscall SK_WASAPI_EndPointManager::getRenderEndpoint(unsigned int)" (?getRenderEndpoint@SK_WASAPI_EndPointManager@@QAEAAVSK_MMDev_Endpoint@@I@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "public: enum SK_ScreenshotManager::SnippingState __thiscall SK_ScreenshotManager::getSnipState(void)const " (?getSnipState@SK_ScreenshotManager@@QBE?AW4SnippingState@1@XZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cursor.obj	1		
Error	LNK2001	unresolved external symbol "public: int __thiscall SK_ImGui_WidgetRegistry::DispatchKeybinds(int,int,int,unsigned char)" (?DispatchKeybinds@SK_ImGui_WidgetRegistry@@QAEHHHHE@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\console.obj	1		
Error	LNK2001	unresolved external symbol "public: int __thiscall SK_ImGui_WidgetRegistry::SaveConfig(void)" (?SaveConfig@SK_ImGui_WidgetRegistry@@QAEHXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\config.obj	1		
Error	LNK2001	unresolved external symbol "public: int __thiscall SK_ScreenshotManager::getClipboardFormat(void)" (?getClipboardFormat@SK_ScreenshotManager@@QAEHXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "public: static long volatile SK_RenderBackend_V2::flip_skip" (?flip_skip@SK_RenderBackend_V2@@2JC)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\dxgi.obj	1		
Error	LNK2001	unresolved external symbol "public: static struct SK_RenderBackend_V2::latency_monitor_s SK_RenderBackend_V2::latency" (?latency@SK_RenderBackend_V2@@2Ulatency_monitor_s@1@A)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\framerate.obj	1		
Error	LNK2001	unresolved external symbol "public: static struct SK_Screenshot::framebuffer_s::PinnedBuffer SK_Screenshot::framebuffer_s::root_" (?root_@framebuffer_s@SK_Screenshot@@2UPinnedBuffer@12@A)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "public: static struct SK_ScreenshotQueue::MemoryTotals SK_ScreenshotQueue::pooled" (?pooled@SK_ScreenshotQueue@@2UMemoryTotals@1@A)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "public: struct SK_ScreenshotManager::screenshot_repository_s & __thiscall SK_ScreenshotManager::getRepoStats(bool)" (?getRepoStats@SK_ScreenshotManager@@QAEAAUscreenshot_repository_s@1@_N@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "public: struct _XINPUT_STATE __thiscall SK_HID_PlayStationDevice::hid_to_xi::getLatestState(void)" (?getLatestState@hid_to_xi@SK_HID_PlayStationDevice@@QAE?AU_XINPUT_STATE@@XZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\imgui.obj	1		
Error	LNK2001	unresolved external symbol "public: unsigned int __thiscall SK_WASAPI_EndPointManager::getNumRenderEndpoints(unsigned long)" (?getNumRenderEndpoints@SK_WASAPI_EndPointManager@@QAEIK@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "public: unsigned __int64 __thiscall SK_RenderBackend_V2::vk_reflex_s::sleep(void)" (?sleep@vk_reflex_s@SK_RenderBackend_V2@@QAE_KXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\render_backend.obj	1		
Error	LNK2001	unresolved external symbol "public: virtual bool __thiscall SK_SteamAPIContext::OnVarChange(struct SK_IVariable *,void *)" (?OnVarChange@SK_SteamAPIContext@@UAE_NPAUSK_IVariable@@PAX@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "public: virtual long __stdcall SK_WASAPI_AudioSession::OnDisplayNameChanged(wchar_t const *,struct _GUID const *)" (?OnDisplayNameChanged@SK_WASAPI_AudioSession@@UAGJPB_WPBU_GUID@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "public: virtual long __stdcall SK_WASAPI_AudioSession::OnSessionDisconnected(enum AudioSessionDisconnectReason)" (?OnSessionDisconnected@SK_WASAPI_AudioSession@@UAGJW4AudioSessionDisconnectReason@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "public: virtual long __stdcall SK_WASAPI_AudioSession::OnStateChanged(enum _AudioSessionState)" (?OnStateChanged@SK_WASAPI_AudioSession@@UAGJW4_AudioSessionState@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "public: virtual long __stdcall SK_WASAPI_EndPointManager::OnDefaultDeviceChanged(enum __MIDL___MIDL_itf_mmdeviceapi_0000_0000_0001,enum __MIDL___MIDL_itf_mmdeviceapi_0000_0000_0002,wchar_t const *)" (?OnDefaultDeviceChanged@SK_WASAPI_EndPointManager@@UAGJW4__MIDL___MIDL_itf_mmdeviceapi_0000_0000_0001@@W4__MIDL___MIDL_itf_mmdeviceapi_0000_0000_0002@@PB_W@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "public: virtual long __stdcall SK_WASAPI_EndPointManager::OnDeviceAdded(wchar_t const *)" (?OnDeviceAdded@SK_WASAPI_EndPointManager@@UAGJPB_W@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "public: virtual long __stdcall SK_WASAPI_EndPointManager::OnDeviceRemoved(wchar_t const *)" (?OnDeviceRemoved@SK_WASAPI_EndPointManager@@UAGJPB_W@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "public: virtual long __stdcall SK_WASAPI_EndPointManager::OnDeviceStateChanged(wchar_t const *,unsigned long)" (?OnDeviceStateChanged@SK_WASAPI_EndPointManager@@UAGJPB_WK@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "public: virtual long __stdcall SK_WASAPI_EndPointManager::OnPropertyValueChanged(wchar_t const *,struct _tagpropertykey)" (?OnPropertyValueChanged@SK_WASAPI_EndPointManager@@UAGJPB_WU_tagpropertykey@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "public: virtual void __thiscall SK_Widget::config_base(void)" (?config_base@SK_Widget@@UAEXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d12_pipeline_stats.obj	1		
Error	LNK2001	unresolved external symbol "public: virtual void __thiscall SK_Widget::draw_base(void)" (?draw_base@SK_Widget@@UAEXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d12_pipeline_stats.obj	1		
Error	LNK2001	unresolved external symbol "public: virtual void __thiscall SK_Widget::run_base(void)" (?run_base@SK_Widget@@UAEXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d12_pipeline_stats.obj	1		
Error	LNK2001	unresolved external symbol "public: void __thiscall SK::D3D9::TextureManager::Hook(void)" (?Hook@TextureManager@D3D9@SK@@QAEXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\render_backend.obj	1		
Error	LNK2001	unresolved external symbol "public: void __thiscall SK::D3D9::TextureManager::Init(void)" (?Init@TextureManager@D3D9@SK@@QAEXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\render_backend.obj	1		
Error	LNK2001	unresolved external symbol "public: void __thiscall SK_RenderBackend_V2::driverSleepNV(int)const " (?driverSleepNV@SK_RenderBackend_V2@@QBEXH@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "public: void __thiscall SK_Screenshot::sanitizeFilename(bool)" (?sanitizeFilename@SK_Screenshot@@QAEX_N@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "public: void __thiscall SK_ScreenshotManager::init(void)" (?init@SK_ScreenshotManager@@QAEXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cursor.obj	1		
Error	LNK2001	unresolved external symbol "public: void __thiscall SK_ScreenshotManager::setSnipRect(struct DirectX::Rect const &)" (?setSnipRect@SK_ScreenshotManager@@QAEXABURect@DirectX@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "public: void __thiscall SK_ScreenshotManager::setSnipState(enum SK_ScreenshotManager::SnippingState)" (?setSnipState@SK_ScreenshotManager@@QAEXW4SnippingState@1@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "public: void __thiscall SK_WASAPI_EndPointManager::Activate(void)" (?Activate@SK_WASAPI_EndPointManager@@QAEXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "public: wchar_t const * __thiscall SK_ScreenshotManager::getBasePath(void)const " (?getBasePath@SK_ScreenshotManager@@QBEPB_WXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "public: __int64 __thiscall SK::D3D9::TextureManager::cacheSizeBasic(void)const " (?cacheSizeBasic@TextureManager@D3D9@SK@@QBE_JXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_d3d9.obj	1		
Error	LNK2001	unresolved external symbol "public: __int64 __thiscall SK::D3D9::TextureManager::cacheSizeInjected(void)const " (?cacheSizeInjected@TextureManager@D3D9@SK@@QBE_JXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_d3d9.obj	1		
Error	LNK2001	unresolved external symbol "public: __int64 __thiscall SK::D3D9::TextureManager::cacheSizeTotal(void)const " (?cacheSizeTotal@TextureManager@D3D9@SK@@QBE_JXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_d3d9.obj	1		
Error	LNK2001	unresolved external symbol "public: __thiscall SK_Screenshot::SK_Screenshot(bool)" (??0SK_Screenshot@@QAE@_N@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "struct EOS_EpicAccountIdDetails * __cdecl SK::EOS::UserID(void)" (?UserID@EOS@SK@@YAPAUEOS_EpicAccountIdDetails@@XZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "struct gpu_sensors_t * __cdecl SK_GPU_CurrentSensorData(void)" (?SK_GPU_CurrentSensorData@@YAPAUgpu_sensors_t@@XZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\text.obj	1		
Error	LNK2001	unresolved external symbol "struct HINSTANCE__ * __cdecl SK_Debug_LoadHelper(void)" (?SK_Debug_LoadHelper@@YAPAUHINSTANCE__@@XZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\load_library.obj	1		
Error	LNK2001	unresolved external symbol "struct iSK_Logger * read_log" (?read_log@@3PAUiSK_Logger@@A)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\config.obj	1		
Error	LNK2001	unresolved external symbol "struct iSK_Logger * write_log" (?write_log@@3PAUiSK_Logger@@A)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\config.obj	1		
Error	LNK2001	unresolved external symbol "struct ParamsPQ const PQ" (?PQ@@3UParamsPQ@@B)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d12_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "struct SK_BranchInfo_V1 __cdecl SK_Version_GetLatestBranchInfo_V1(wchar_t const *,char const *)" (?SK_Version_GetLatestBranchInfo_V1@@YA?AUSK_BranchInfo_V1@@PB_WPBD@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "struct SK_FPU_ControlWord __cdecl SK_FPU_SetControlWord(unsigned int,struct SK_FPU_ControlWord *)" (?SK_FPU_SetControlWord@@YA?AUSK_FPU_ControlWord@@IPAU1@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\framerate.obj	1		
Error	LNK2001	unresolved external symbol "struct SK_FPU_ControlWord __cdecl SK_FPU_SetPrecision(unsigned int)" (?SK_FPU_SetPrecision@@YA?AUSK_FPU_ControlWord@@I@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\framerate.obj	1		
Error	LNK2001	unresolved external symbol "struct SK_ScreenshotQueue enqueued_screenshots" (?enqueued_screenshots@@3USK_ScreenshotQueue@@A)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "struct SK_ScreenshotQueue enqueued_sounds" (?enqueued_sounds@@3USK_ScreenshotQueue@@A)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "struct SK_ScreenshotTitleQueue enqueued_titles" (?enqueued_titles@@3USK_ScreenshotTitleQueue@@A)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "struct SK_SEH_PreState __cdecl SK_SEH_ApplyTranslator(void (__cdecl*)(unsigned int,struct _EXCEPTION_POINTERS *))" (?SK_SEH_ApplyTranslator@@YA?AUSK_SEH_PreState@@P6AXIPAU_EXCEPTION_POINTERS@@@Z@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\load_library.obj	1		
Error	LNK2001	unresolved external symbol "struct SK_VersionInfo_V1 __cdecl SK_Version_GetLatestInfo_V1(wchar_t const *)" (?SK_Version_GetLatestInfo_V1@@YA?AUSK_VersionInfo_V1@@PB_W@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "struct SK_VersionInfo_V1 __cdecl SK_Version_GetLocalInfo_V1(wchar_t const *)" (?SK_Version_GetLocalInfo_V1@@YA?AUSK_VersionInfo_V1@@PB_W@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "struct SK_WASAPI_AudioLatency __stdcall SK_WASAPI_GetCurrentLatency(class SK_ComPtr<struct IMMDevice>)" (?SK_WASAPI_GetCurrentLatency@@YG?AUSK_WASAPI_AudioLatency@@V?$SK_ComPtr@UIMMDevice@@@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "struct SK_WASAPI_AudioLatency __stdcall SK_WASAPI_GetDefaultLatency(class SK_ComPtr<struct IMMDevice>)" (?SK_WASAPI_GetDefaultLatency@@YG?AUSK_WASAPI_AudioLatency@@V?$SK_ComPtr@UIMMDevice@@@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "struct SK_WASAPI_AudioLatency __stdcall SK_WASAPI_GetMinimumLatency(class SK_ComPtr<struct IMMDevice>)" (?SK_WASAPI_GetMinimumLatency@@YG?AUSK_WASAPI_AudioLatency@@V?$SK_ComPtr@UIMMDevice@@@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "struct SK_WASAPI_AudioLatency __stdcall SK_WASAPI_SetLatency(struct SK_WASAPI_AudioLatency,class SK_ComPtr<struct IMMDevice>)" (?SK_WASAPI_SetLatency@@YG?AUSK_WASAPI_AudioLatency@@U1@V?$SK_ComPtr@UIMMDevice@@@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_sound.obj	1		
Error	LNK2001	unresolved external symbol "struct _SK_XInput_PacketJournal __cdecl SK_XInput_GetPacketJournal(unsigned long)" (?SK_XInput_GetPacketJournal@@YA?AU_SK_XInput_PacketJournal@@K@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_input.obj	1		
Error	LNK2001	unresolved external symbol "struct _XINPUT_STATE hid_to_xi" (?hid_to_xi@@3U_XINPUT_STATE@@A)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\imgui.obj	1		
Error	LNK2001	unresolved external symbol "unsigned int __cdecl SK::Galaxy::MinutesPlayed(void)" (?MinutesPlayed@Galaxy@SK@@YAIXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_galaxy.obj	1		
Error	LNK2001	unresolved external symbol "unsigned int __cdecl SK_EOS_GetNumPossibleAchievements(void)" (?SK_EOS_GetNumPossibleAchievements@@YAIXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "unsigned int __cdecl SK_Galaxy_GetNumPossibleAchievements(void)" (?SK_Galaxy_GetNumPossibleAchievements@@YAIXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "unsigned int __cdecl SK_Reflex_CalculateSleepMinIntervalForVulkan(bool)" (?SK_Reflex_CalculateSleepMinIntervalForVulkan@@YAI_N@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\render_backend.obj	1		
Error	LNK2001	unresolved external symbol "unsigned int __cdecl SK_SteamAPI_GetNumPossibleAchievements(void)" (?SK_SteamAPI_GetNumPossibleAchievements@@YAIXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "unsigned int __stdcall SK_SteamAPI_AddScreenshotToLibraryEx(char const *,char const *,int,int,bool)" (?SK_SteamAPI_AddScreenshotToLibraryEx@@YGIPBD0HH_N@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "unsigned int __stdcall SK_Steam_PiratesAhoy(void)" (?SK_Steam_PiratesAhoy@@YGIXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_steam.obj	1		
Error	LNK2001	unresolved external symbol "unsigned long __cdecl SK_GetSymbolNameFromModuleAddr(struct HINSTANCE__ *,unsigned int,class gsl::span<char,-1>,unsigned long)" (?SK_GetSymbolNameFromModuleAddr@@YAKPAUHINSTANCE__@@IV?$span@D$0?0@gsl@@K@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\load_library.obj	1		
Error	LNK2001	unresolved external symbol "unsigned long __stdcall SK_MonitorCPU(void *)" (?SK_MonitorCPU@@YGKPAX@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "unsigned long __stdcall SK_MonitorDisk(void *)" (?SK_MonitorDisk@@YGKPAX@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "unsigned long __stdcall SK_MonitorPagefile(void *)" (?SK_MonitorPagefile@@YGKPAX@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "unsigned long __stdcall SK_XInput_GetBatteryInformation(unsigned long,unsigned char,struct _XINPUT_BATTERY_INFORMATION *)" (?SK_XInput_GetBatteryInformation@@YGKKEPAU_XINPUT_BATTERY_INFORMATION@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\input.obj	1		
Error	LNK2001	unresolved external symbol "unsigned long __stdcall SK_XInput_PowerOff(unsigned long)" (?SK_XInput_PowerOff@@YGKK@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\input.obj	1		
Error	LNK2001	unresolved external symbol "unsigned __int64 volatile hid_to_xi_time" (?hid_to_xi_time@@3_KC)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\imgui.obj	1		
Error	LNK2001	unresolved external symbol "unsigned __int64 volatile SK_Reflex_LastFrameMarked" (?SK_Reflex_LastFrameMarked@@3_KC)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_state_tracker.obj	1		
Error	LNK2001	unresolved external symbol "unsigned __int64 __cdecl SK::SteamAPI::AppID(void)" (?AppID@SteamAPI@SK@@YA_KXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_input.obj	1		
Error	LNK2001	unresolved external symbol "unsigned __int64 __cdecl SK_Steam_GetAppID_NoAPI(void)" (?SK_Steam_GetAppID_NoAPI@@YA_KXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\config.obj	1		
Error	LNK2001	unresolved external symbol "void (__cdecl* _endthreadex_Original)(unsigned int)" (?_endthreadex_Original@@3P6AXI@ZA)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\hooks.obj	1		
Error	LNK2001	unresolved external symbol "void (__cdecl*__cdecl SK_SEH_RemoveTranslator(struct SK_SEH_PreState))(unsigned int,struct _EXCEPTION_POINTERS *)" (?SK_SEH_RemoveTranslator@@YAP6AXIPAU_EXCEPTION_POINTERS@@@ZUSK_SEH_PreState@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\load_library.obj	1		
Error	LNK2001	unresolved external symbol "void (__stdcall* ExitProcess_Original)(unsigned int)" (?ExitProcess_Original@@3P6GXI@ZA)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\hooks.obj	1		
